MANCODIGO,SITP_Count
008214010,81
008214011,90
008214012,90
008214013,90
205225019,22
002578066,45
003203012,67
008304015,27
008304020,34
008304022,29
008304023,31
008304024,27
008208018,58
003205021,66
004110030,46
004110020,48
003107022,31
007101044,68
003101026,63
003101027,59
003102001,62
003102002,63
003102004,62
003102005,63
003102006,65
003102007,63
003102009,63
003102010,61
003102011,62
008205049,37
008311012,47
008311013,49
008311014,49
008311015,48
008311016,43
008311017,53
008305012,35
008305013,28
008305014,32
008303008,29
008303009,37
008303010,39
008303011,34
008303012,37
008303013,35
008303014,30
008303015,36
008303016,29
008303018,29
008314017,49
008314018,51
008314019,52
008314020,53
008314021,44
008314022,49
008314023,48
008314024,56
008314025,46
008314026,48
008208019,67
008208020,63
008208021,61
008208022,78
008208023,63
008208024,51
008220037,41
008220040,20
008220045,63
008220049,30
008220050,29
008220051,29
008205050,35
008205051,28
008205061,15
008206001,76
008206002,79
208101017,26
002310023,41
002310010,38
006106005,49
002447006,28
208125026,23
208125027,25
208125029,26
208125032,18
208125033,22
008305015,41
008305016,20
008305017,18
008305018,19
008212022,75
008212023,77
008212024,78
008212025,78
008212026,75
008212027,75
008212028,77
008212029,73
008212030,72
008213001,84
008213002,83
008213003,90
008314027,54
008314028,45
008314029,46
008314030,48
008314031,58
008315001,42
008315002,42
008307029,47
008307030,48
008307031,49
008307032,57
008307033,60
008307034,47
008307035,57
008307036,59
008307037,49
008307038,46
008307039,57
008307040,58
008307041,54
008307042,45
008307043,51
008307044,44
008307045,46
008214014,80
006509027,48
002534052,19
009211071,34
008309019,40
008309020,46
008309021,39
008309022,43
008309023,41
008309024,39
208125034,28
208125036,26
208125038,19
205322020,1
005508030,57
005508032,57
005508098,53
005616020,55
003205031,52
007305017,84
003206004,49
003206007,45
003206008,48
003206009,44
003206010,41
008204011,44
001411012,45
008213004,87
008213005,84
008213006,84
001301042,65
006409043,52
002549054,60
009222005,38
009249001,37
007303021,68
001308016,79
001301044,63
001301046,81
001301055,65
008311019,57
008214015,89
008214016,87
008214017,85
008214018,89
008214019,86
008214020,79
008214021,85
008214022,86
008303021,33
008303022,28
008303026,35
008303027,28
008309025,39
008310002,50
008310003,45
008304026,26
008304028,20
008304029,31
008304030,22
008304031,29
008304032,22
008305001,46
008208026,66
001411027,38
003102012,62
003102014,58
003102015,58
003102016,60
003102017,61
003102018,61
003102019,60
003102020,57
003102021,58
003102022,54
008206003,81
008206004,82
008311020,39
008311021,38
008312001,50
008312002,63
008312003,69
008312004,73
008312005,68
008312006,62
008312007,70
008312008,69
008305019,27
008305020,39
008305021,25
008305022,24
008303028,26
008303029,27
008303030,28
002309012,45
002309018,41
002309023,43
002309030,44
008315003,47
008315004,45
008315005,56
008315006,36
008315007,47
008315008,46
008315009,46
008315010,52
008315011,53
008315013,50
008315014,48
008315015,51
008315016,51
008208027,62
008208028,51
008208029,64
008208030,58
008211010,34
008211011,34
008211012,34
008211013,34
008211014,34
008211015,34
008211019,33
008211020,33
008211022,29
008211023,31
008220054,27
008220057,26
008220060,23
008220061,31
008220062,20
008220063,20
008220064,20
008206006,81
008206007,49
008206008,60
208125040,24
208125041,28
208125043,24
208125045,20
208125046,21
208125052,30
208125054,26
208125055,26
208125056,26
008305023,21
008305024,19
008305025,3
008305026,14
008213007,88
008213008,91
008213009,94
008213010,91
008213011,88
008213012,85
008213013,81
008213014,85
008213015,90
008213016,88
008315017,51
008315018,51
008315019,49
008307046,49
008307047,50
008307048,57
008307049,44
008307050,46
008307051,48
008307053,52
008307054,52
008307055,49
008307056,50
008308001,41
008308002,39
008308003,42
008308004,38
008308005,40
008308006,43
008308007,41
002445069,35
008214024,83
008220066,28
008220067,49
008220068,47
008310004,47
008310005,50
008310007,50
008310008,52
008310009,52
008310010,53
008310011,59
008310012,57
008310013,58
008310014,49
008310015,50
008310016,44
008310017,46
008310018,40
008310019,38
008310020,36
008305002,47
009226022,35
003206011,41
003206012,38
003206013,37
003206014,43
008213017,91
008213018,99
004627076,48
004627077,44
001325005,29
004623024,13
004623025,12
007302006,55
008418017,29
009212087,40
009212042,34
002528031,34
008312010,57
008312011,69
008214025,80
008214026,78
008214027,81
008214028,79
002445066,40
002445075,26
008303031,23
008303032,32
008303033,31
008303034,33
008305003,49
008305004,54
008305005,38
008211024,32
008211025,32
008211030,32
008211031,30
008211032,32
008211033,34
008211034,34
003102023,53
003102024,58
003102025,57
003102026,55
003102027,56
003102028,47
003102029,51
008312012,75
008312013,73
008312014,73
008312015,59
008312016,56
008312017,66
008312018,67
008312019,70
008312021,63
008305027,17
008305028,41
008305029,16
008403004,29
008513055,52
008514002,44
008513060,48
002414086,58
008502015,48
208203073,46
008521024,72
008508043,51
008508044,55
008535075,55
008547004,48
001319086,60
002414085,59
002423057,56
008519038,44
008520066,70
008315043,66
008315044,58
008315045,41
008315046,44
008315047,47
008319001,13
002309036,46
003102030,44
006301025,35
008308027,44
008308028,43
008308029,43
008308030,50
008308031,49
008308032,49
008308033,49
008308034,49
008308035,55
008308036,54
008308037,51
008308038,50
008308039,54
008308040,59
008308041,59
008308042,56
008308043,53
008203014,15
008203015,47
008203016,15
008203017,40
008203019,9
008508033,36
008508036,41
008511005,55
008511011,51
008511009,51
008511010,49
008528033,26
008528043,28
008520079,56
008538001,22
008404010,63
008516040,41
008530035,35
008520055,20
008516030,36
008404040,53
008505091,96
008506033,67
008520051,24
008520044,39
008520085,26
008520030,58
008520008,69
008415002,59
008415005,60
008415012,43
008519058,44
008418046,47
008418050,53
008425005,38
008515063,39
008515064,43
008407014,41
008528056,25
008401040,33
008414036,59
008542001,45
008526073,34
008404004,55
001102024,62
008308044,50
008308045,57
008308046,53
008214029,78
008214030,82
008215001,55
008215002,42
008215003,42
008215004,43
008215005,48
008308047,51
008308048,48
008308049,49
008417088,31
008513005,25
008407046,31
008406019,39
008533056,34
008533041,31
008513015,43
008514026,39
008408049,28
008519027,46
008417099,38
008412015,43
008502022,41
008407004,52
008411015,64
008533006,57
008418024,46
008412016,39
008533072,70
008414049,49
008533096,64
008404045,59
008417067,44
008506022,66
008515003,43
008502036,35
008408053,21
008526055,36
008526002,39
008511002,44
008401042,34
008413016,51
007103006,85
002430079,52
008505057,67
008503020,42
008524015,43
008506048,56
008417021,54
008417022,38
008417017,38
008532010,45
008404042,54
008524008,35
008524007,42
008505004,59
208203080,48
208203075,47
008416054,59
008308050,50
008308051,49
008308052,47
008308053,41
008308054,42
008308055,42
008308057,48
008308058,41
008308059,39
008308061,34
008308063,37
008308064,40
008308065,41
008308066,39
008308067,45
201109012,38
201110001,11
201110002,10
201110003,10
201110004,11
201110005,10
201110006,11
201110007,10
008539001,31
008521011,87
008519001,44
008519053,38
008403019,36
008415070,53
008415071,45
008404014,66
008522002,65
008408009,34
008512015,42
008528028,23
008516017,42
008528046,28
008528051,27
008528050,27
008516028,49
008528027,25
008543035,49
008528020,36
008528009,28
008528005,28
008510022,41
008414045,48
008408003,44
008533036,55
008506020,67
008507015,58
008416058,68
008416062,63
008416063,57
008410002,46
008410008,44
008412032,52
008514019,33
008416014,60
008408023,21
008415039,62
008519041,41
008417011,36
008417095,29
008417096,27
008415015,45
008415016,44
201110008,10
201110010,11
201110012,11
008208005,72
008208006,69
008208007,67
008208008,68
008208009,67
008208010,67
008215006,49
008506090,57
008515011,41
008418063,39
008506014,67
008407018,30
008521007,79
008530045,36
008530046,37
008506054,56
008418025,42
008527015,29
008507023,50
008505083,56
008505074,57
008533037,63
008533038,64
008510007,50
008506015,72
208203083,48
008533068,67
008533049,36
008526044,37
008506092,75
008540049,55
008520007,62
008533004,57
008533032,82
008411004,57
008533010,57
008533064,63
008533065,61
008533069,64
008415019,59
008415014,48
008415023,47
008415024,45
008524024,41
008413027,55
008505046,78
008401041,33
008540011,57
008530042,41
008521017,82
008520015,70
008215007,39
008215009,51
008215010,61
008308068,45
008308069,41
008308070,46
008308071,46
008308072,45
008308073,44
008308074,49
008308075,44
008308076,48
008308077,49
008308078,50
008502046,50
008502055,48
008413028,55
008502057,48
008502031,53
008528008,31
008501014,38
008502009,52
008502011,51
008502014,50
008502018,48
008520067,63
008416007,58
008417063,51
208104019,5
008535045,61
008403014,33
008506069,48
008413013,57
008403003,32
008513022,45
008526003,30
008535083,72
008517007,55
008403018,35
008528037,33
008528036,31
008528024,32
008528039,35
008413004,54
008524011,41
008505012,69
008524014,42
008417033,50
008524010,47
002555008,43
002555077,48
002555078,47
002555005,40
002555098,31
005101018,61
005101060,64
008416016,62
008416017,61
008407022,40
008501030,41
008501034,39
008418059,61
008535017,53
008537088,44
008411023,63
008540032,55
008407039,30
008407040,32
008502033,47
008415073,44
008415074,67
008415075,68
008415076,55
008403016,75
008403022,56
008405017,53
008519055,42
008519056,36
008519057,37
008526090,39
008521025,71
008408016,24
008417028,36
008417042,48
008530090,39
008530037,39
008530088,39
008540017,53
008417029,49
003215046,38
002555096,35
008520038,43
008520033,47
008407009,47
008533043,40
008533042,37
008418039,50
008407042,26
008411010,51
008414014,51
008414024,62
008416019,61
008416020,53
008535062,55
008415045,57
008415046,64
008415037,58
008415038,64
008415047,51
008415048,60
008539011,11
008504006,47
008501054,45
008414028,51
008501002,45
008411029,61
008525005,32
008519065,43
008533002,58
008523029,56
008404027,53
008202005,52
008202006,64
008413017,50
008417040,51
008417043,48
008417044,54
008417045,51
008408024,50
008509001,51
008502010,51
008516022,39
008506019,70
008533066,67
008533067,65
008414015,59
008501004,41
008533084,33
008533095,37
008539016,8
008539017,9
008528042,28
008501057,41
008416051,56
008543020,29
008417074,53
008520068,55
008520074,68
008520034,41
008412028,51
008527013,27
008401019,37
008520046,29
008505072,61
008520005,59
008520006,60
008520078,46
008519066,40
008519068,43
008519069,42
008519070,39
008516026,37
008408045,1
008414031,54
008521018,86
008529018,40
008529030,31
008529033,34
001417052,47
201302015,24
001315013,58
008202007,48
008202008,49
008202009,48
008202010,49
008202011,50
008202012,53
008408027,2
008520070,69
008517016,48
008408010,30
008525003,33
008535002,56
008521020,83
008401030,33
008505052,64
008542007,45
008416005,49
008404032,52
008505075,53
008535023,57
008505049,72
008506005,66
008506016,69
008506059,60
008513031,43
008412001,33
008418018,34
008519060,39
008414035,48
008529048,21
008505042,73
008503017,90
008519025,49
008506008,65
008526079,38
208203096,44
008506012,63
008526057,36
208127003,1
008519044,39
008505013,84
001315042,44
002423059,53
008524031,43
008524016,42
008521045,81
008512022,48
008512021,49
008530034,37
008524004,33
008505071,63
008506076,61
008506096,63
008505038,74
008417001,35
008417006,26
008530043,39
008416022,52
008521003,64
008516012,42
008535046,57
008535003,54
008513032,49
008406042,45
008406037,50
008501017,47
008401001,35
008507060,53
008503022,62
008540041,50
008503003,40
008524023,41
008527035,30
008540002,52
008520069,58
008408031,16
008540034,49
008417078,36
008519064,42
001316002,44
001315067,46
001417055,44
008501006,50
008529040,31
008543027,23
008413026,51
008528053,30
008417069,49
008502004,42
008502005,45
008502008,44
008412004,41
008521016,86
008412009,38
008520021,64
008412010,37
008412019,44
008412022,47
008412025,45
008412059,34
008412064,41
008412026,48
008416009,62
008412054,40
008416004,48
008416064,68
008418044,49
008418005,28
008507036,57
008502056,46
008519074,40
008519067,42
008415031,51
008516037,50
008415050,66
008415054,51
008517029,38
008415030,55
008513037,28
008408025,16
008505032,66
208104022,5
008412042,52
208128001,6
208128003,6
008506032,71
008535086,68
008538007,30
008508042,49
008517015,51
008417002,32
208128005,8
008501024,42
008529013,42
008529015,45
008518031,40
008505021,74
008418021,33
008529038,44
008520089,69
008520047,28
008520041,41
008401015,36
008506025,64
008520036,49
008526041,37
008520037,45
008408033,10
008405002,56
008405012,48
008405013,53
008415056,39
008519071,41
008519072,41
008519073,42
008407019,40
008501007,42
008501013,48
008501009,51
008401004,30
008524002,27
008543044,43
008543012,59
008202013,47
008203001,18
008203002,40
008203004,31
008203005,25
008401023,42
008401010,36
002526021,56
002555076,49
008507050,63
008506060,61
008416059,69
008412034,51
008416034,54
008526080,33
008502020,40
008502026,42
008415003,67
008418022,36
008501015,47
008417097,28
008405014,47
008518005,40
008404025,58
008512028,42
008513020,39
008412047,61
008527099,38
008533090,57
008417019,34
008416002,51
008508037,39
008508045,51
008508052,57
008529031,49
008540006,57
208203059,43
208203061,48
208203064,46
008504004,66
008413029,54
008410010,90
008417098,25
008417094,31
008414029,48
008417007,32
008417014,32
008417008,33
008530036,41
008412007,33
008417060,50
008505073,60
008416018,59
008417041,47
008407037,33
008508012,50
008514033,35
008540023,52
008504028,22
008408006,42
008401012,36
008401038,39
008540030,52
008518022,40
008540019,52
008503005,45
008408028,1
008417012,33
008402002,32
008502044,42
008501037,36
008502021,42
008501001,41
008501012,49
008505054,67
008519050,40
008519049,43
008519048,37
008540014,53
008412037,52
008413003,56
008414009,59
008414018,54
008520045,36
008416036,52
208203081,45
008533071,69
008543014,48
008543011,61
008415018,47
008529008,43
008535040,74
008526045,39
008414026,51
008518032,38
008518035,40
008518033,46
008521026,71
008521037,71
008523011,47
008501049,47
008509003,45
001327011,38
008416001,52
008528032,25
008515027,48
008414006,64
001310039,59
008520054,22
003206003,52
008519075,41
008519063,42
208128007,8
008516016,47
008417087,31
008415067,39
008519037,42
008516032,37
008505063,51
008505034,71
008502024,42
008520013,69
008520014,68
008520016,69
008520017,67
002537047,72
002537059,79
002431075,23
004522025,63
008203006,34
008502040,54
008505029,68
008502039,37
008528035,29
008528002,38
008528052,27
008415007,49
008408020,17
008418052,55
008530010,39
008528022,36
008501018,50
008413019,52
008517009,59
008407002,48
008407013,44
008411012,57
008510014,40
008505060,63
008533028,41
008533040,30
008533073,36
008527026,29
008408037,1
008533047,47
008533014,59
008544021,5
008420011,21
008415058,54
